cod_municipio,municipio,latitud,longitud,altitud,poblacion,centros_salud_10mil,farmacias_10mil,g_supermercados_count,g_supermercados_reviews,g_supermercados_rating_wavg,g_conveniencia_count,g_conveniencia_reviews,g_conveniencia_rating_wavg,g_farmacias_count,g_farmacias_reviews,g_farmacias_rating_wavg,g_bancos_count,g_bancos_reviews,g_bancos_rating_wavg,g_cajeros_count,g_cajeros_reviews,g_cajeros_rating_wavg,g_gasolineras_count,g_gasolineras_reviews,g_gasolineras_rating_wavg,g_hospitales_clinicas_count,g_hospitales_clinicas_reviews,g_hospitales_clinicas_rating_wavg,g_medicos_familia_count,g_medicos_familia_reviews,g_medicos_familia_rating_wavg,g_escuelas_infantiles_count,g_escuelas_infantiles_reviews,g_escuelas_infantiles_rating_wavg,g_colegios_institutos_count,g_colegios_institutos_reviews,g_colegios_institutos_rating_wavg,g_universidad_fp_count,g_universidad_fp_reviews,g_universidad_fp_rating_wavg,g_paradas_bus_count,g_paradas_bus_reviews,g_paradas_bus_rating_wavg,g_estaciones_principales_count,g_estaciones_principales_reviews,g_estaciones_principales_rating_wavg,g_aparcamientos_count,g_aparcamientos_reviews,g_aparcamientos_rating_wavg,g_restaurantes_count,g_restaurantes_reviews,g_restaurantes_rating_wavg,g_cafeterias_count,g_cafeterias_reviews,g_cafeterias_rating_wavg,g_bares_count,g_bares_reviews,g_bares_rating_wavg,g_cines_count,g_cines_reviews,g_cines_rating_wavg,g_gimnasios_count,g_gimnasios_reviews,g_gimnasios_rating_wavg,g_parques_count,g_parques_reviews,g_parques_rating_wavg,g_centros_comerciales_count,g_centros_comerciales_reviews,g_centros_comerciales_rating_wavg,g_comisarias_count,g_comisarias_reviews,g_comisarias_rating_wavg,g_bomberos_count,g_bomberos_reviews,g_bomberos_rating_wavg,g_ayuntamientos_count,g_ayuntamientos_reviews,g_ayuntamientos_rating_wavg,g_juzgados_count,g_juzgados_reviews,g_juzgados_rating_wavg,aq_aqi,aq_co_value,aq_no2_value,aq_o3_value,aq_pm10_value,aq_pm25_value,aq_so2_value,paro_total,distancia_capital,afiliados_agricultura_y_ganadería,afiliados_construcción,afiliados_minería_industria_y_energía,afiliados_otros_servicios,afiliados_servicios_a_empresas_y_financieros,afiliados_servicios_de_distribución_y_hostelería,afiliados_total,alumnos_total,cultura,g_bomberos_rating_min,g_bomberos_rating_max,g_cines_rating_min,g_cines_rating_max,g_centros_comerciales_rating_min,g_centros_comerciales_rating_max,g_comisarias_rating_min,g_comisarias_rating_max,g_gimnasios_rating_min,g_gimnasios_rating_max,g_medicos_familia_rating_min,g_medicos_familia_rating_max,g_conveniencia_rating_min,g_conveniencia_rating_max,g_cajeros_rating_min,g_cajeros_rating_max,g_bancos_rating_min,g_bancos_rating_max,g_colegios_institutos_rating_min,g_colegios_institutos_rating_max,g_cafeterias_rating_min,g_cafeterias_rating_max,g_gasolineras_rating_min,g_gasolineras_rating_max,g_aparcamientos_rating_min,g_aparcamientos_rating_max,g_estaciones_principales_rating_min,g_estaciones_principales_rating_max,g_farmacias_rating_min,g_farmacias_rating_max,g_ayuntamientos_rating_min,g_ayuntamientos_rating_max,g_supermercados_rating_min,g_supermercados_rating_max
1467,Tielmes,40.24457,-3.314466,580.7983,2807.0,0,4,8,716,3.981,4,16,3.75,5,114,4.732,7,66,2.97,7,31,3.526,8,4314,3.965,21,3876,4.436,1,1,5.0,20,3875,4.436,5,0,4.732145038167937,20,3875,4.436,22,3876,4.436,20,18,4.006,14,14,4.143,20,18005,4.099,5,2658,3.758,20,12809,3.944,0,0,0.0,2,1,5.0,20,235,4.259,1,3,4.7,2,3,5.0,0,0,0.0,3,205,4.166,20,3875,4.436,65,128.72,19.84,17.75,21.45,21.45,2.31,198,45.405,22,101,230,301,170,305,1129,546,0.0,0.0,0.0,0.0,0.0,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1473,Titulcia,40.13673,-3.570501,514.1019,1393.0,0,7,9,3486,4.025,6,445,4.074,9,375,4.14,10,152,2.032,11,114,2.096,11,1015,4.104,23,3865,4.076,11,203,4.624,20,3855,4.077,18,337,4.812,21,3863,4.078,20,3855,4.077,20,113,2.853,15,157,4.603,20,9818,4.143,10,1434,4.387,20,4509,4.213,0,0,0.0,11,315,4.501,20,969,4.168,0,0,0.0,2,8,3.4,1,0,4.536947368421052,2,411,3.497,20,3855,4.077,76,307.94,20.02,12.61,18.62,14.87,1.59,97,40.449,5,64,64,153,96,189,571,356,1.0,4.536947368421052,4.536947368421052,0.0,0.0,0.0,0.0,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1492,Torrejón de la Calzada,40.20154,-3.798929,632.9291,10366.0,0,4,20,18521,4.018,20,2628,3.833,20,1062,4.123,20,1583,3.624,20,9109,3.757,20,3092,3.876,35,21586,4.016,20,2588,3.343,20,19993,4.079,38,364,4.796,21,20072,4.079,21,19999,4.079,22,506,3.054,20,166,3.229,20,14537,4.057,20,5481,4.224,20,14220,4.155,2,1549,4.5,20,4320,4.161,20,1968,3.97,17,11146,3.877,10,87,4.344,1,13,4.7,8,1577,3.451,20,19993,4.079,65,415.88,30.52,7.38,27.56,21.51,0.91,407,27.728,10,302,409,1041,837,1419,4018,5522,0.0,4.536947368421052,4.536947368421052,4.356607843137255,4.356607843137255,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1505,Torrejón de Velasco,40.18713,-3.778751,609.1476,4887.0,0,4,20,20709,4.035,20,2324,3.867,20,1232,4.064,20,1567,3.648,20,9072,3.765,20,3325,3.999,33,22256,4.006,20,3143,3.354,20,20663,4.066,38,561,4.591,21,20742,4.066,21,20669,4.066,21,412,3.225,20,168,3.208,20,16657,4.015,20,5313,4.217,20,13091,4.106,2,1549,4.5,20,4301,4.165,20,1433,3.933,16,11557,3.854,7,73,4.39,1,13,4.7,7,1089,3.294,20,20663,4.066,76,410.98,26.75,8.46,17.9,14.68,0.9,199,29.513,29,154,207,527,386,653,1956,2262,2.0,4.536947368421052,4.536947368421052,4.356607843137255,4.356607843137255,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1512,Torrelaguna,40.82785,-3.538488,742.3256,4992.0,2,2,9,991,4.098,4,207,3.975,8,193,4.009,6,56,2.959,7,40,3.208,2,398,4.029,23,1672,4.403,6,210,4.684,20,1666,4.403,15,461,4.805,21,1666,4.403,23,1668,4.404,20,14,4.929,8,33,3.909,20,16110,4.083,7,4968,4.041,20,9063,4.078,0,0,0.0,7,381,4.411,20,103,4.726,0,0,0.0,2,4,2.5,0,0,0.0,6,389,3.86,20,1666,4.403,76,431.53,5.22,30.41,19.87,13.74,0.96,235,60.357,16,173,304,635,400,505,2033,2574,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1527,Torrelodones,40.57628,-3.929452,847.145,25250.0,0,3,20,19816,4.104,13,1260,3.92,20,552,4.11,20,890,3.156,20,526,3.482,15,2588,4.04,39,16462,4.173,20,3526,3.842,20,15414,4.14,33,375,4.812,30,17055,4.164,32,15423,4.14,23,393,2.98,20,270,4.073,20,19588,4.309,20,7480,4.187,20,15517,4.289,4,1496,4.284,20,725,4.878,20,5359,4.261,19,63230,4.218,6,39,4.3,1,2,5.0,3,654,3.357,20,15414,4.14,57,413.69,23.31,10.89,27.12,27.12,1.55,643,30.262,22,364,399,3367,4333,2268,10753,15440,3.0,4.536947368421052,4.536947368421052,4.356607843137255,4.356607843137255,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1533,Torremocha de Jarama,40.83705,-3.494407,705.3375,1134.0,0,9,7,534,4.01,4,207,3.975,5,166,4.054,5,56,2.959,7,40,3.208,2,398,4.029,21,743,4.392,6,210,4.684,20,738,4.391,14,461,4.805,21,738,4.391,20,738,4.391,20,12,4.917,9,466,3.991,20,14338,4.2,6,3613,4.094,20,6480,4.189,0,0,0.0,5,288,4.35,20,30,4.797,0,0,0.0,2,4,2.5,0,0,0.0,4,309,3.733,20,738,4.391,75,430.08,2.43,31.37,9.27,7.61,0.87,43,64.681,11,29,36,153,69,47,345,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1548,Torres de la Alameda,40.40473,-3.360132,668.0449,7742.0,1,3,15,4841,4.101,6,460,3.917,12,558,4.284,9,200,3.142,9,158,3.403,10,1608,4.177,21,1805,4.412,9,188,2.556,20,1794,4.41,22,54,4.348,21,1794,4.41,21,1794,4.41,24,7,3.286,19,790,3.982,20,7732,4.336,18,4406,4.305,20,6425,4.351,1,14,4.8,20,1613,4.517,20,367,4.41,3,311,3.688,5,6,4.3,0,0,0.0,6,601,3.782,20,1794,4.41,64,428.43,22.32,15.08,29.24,22.17,2.59,434,37.051,15,214,602,781,626,1181,3419,3818,0.0,0.0,0.0,4.356607843137255,4.356607843137255,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1551,Valdaracete,40.21115,-3.194556,737.9929,653.0,0,0,2,223,3.961,0,0,0.0,3,18,4.906,0,0,0.0,0,0,0.0,0,0,0.0,20,408,4.252,0,0,0.0,20,408,4.252,5,0,4.732145038167937,20,408,4.252,21,408,4.252,20,10,4.59,6,2,3.0,6,2412,4.523,0,0,0.0,10,621,4.424,0,0,0.0,0,0,0.0,20,148,4.336,0,0,0.0,1,2,5.0,0,0,0.0,1,28,4.3,20,408,4.252,77,88.72,15.09,20.62,14.44,14.44,2.29,49,58.985,26,20,45,76,37,50,254,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000368421052631,4.000368421052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732145038167937,4.732145038167937,0.0,0.0,0.0,0.0,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1564,Valdeavero,40.63099,-3.332983,713.679,1817.0,0,5,9,1901,4.066,0,0,0.0,14,314,4.511,5,62,2.495,7,23,2.422,6,497,3.98,23,1676,3.116,1,31,4.2,20,1631,3.084,17,58,5.0,20,1631,3.084,22,1638,3.091,20,11,3.727,4,32,4.4,20,2757,4.196,11,1327,4.432,20,2398,4.234,0,0,0.0,10,309,4.557,20,420,3.921,3,205,4.049,0,0,0.0,0,0,0.0,7,441,3.271,20,1631,3.084,85,313.21,9.78,18.88,13.78,7.24,1.59,110,47.888,21,60,77,122,148,210,638,198,0.0,0.0,0.0,0.0,0.0,4.077411764705882,4.077411764705882,0.0,0.0,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,0.0,0.0,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1570,Valdelaguna,40.16192,-3.367249,710.8623,1079.0,0,9,9,1468,4.163,6,719,3.899,7,107,4.209,8,58,2.81,8,41,3.178,6,3045,4.043,25,11760,4.356,4,17,3.812,20,11747,4.357,15,19,4.605,20,11747,4.357,21,11747,4.357,20,0,4.060059602649006,20,373,4.021,20,24282,4.271,11,3854,4.302,20,8840,4.251,0,0,0.0,11,83,4.42,20,497,4.127,2,42,3.9,4,9,2.689,1,0,4.536947368421052,3,200,3.572,20,11747,4.357,67,180.13,22.25,13.54,23.16,20.7,2.19,69,50.708,2,29,45,63,40,71,250,52,0.0,4.536947368421052,4.536947368421052,0.0,0.0,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1586,Valdemanco,40.87252,-3.662956,1133.363,1065.0,0,10,10,1216,4.008,4,177,4.058,8,206,4.0,4,62,4.074,4,43,4.277,7,1594,3.827,21,1518,4.096,4,3,4.667,20,1515,4.097,11,0,4.732145038167937,20,1515,4.097,25,1518,4.099,20,9,4.111,17,73,4.373,20,18073,4.145,13,3458,4.357,20,8573,4.169,0,0,0.0,5,275,4.262,20,2345,4.2,0,0,0.0,3,8,4.3,2,0,4.536947368421052,4,300,3.82,20,1515,4.097,78,457.87,3.57,27.39,12.55,7.77,1.07,46,65.264,2,51,46,106,92,103,400,28,0.0,4.536947368421052,4.536947368421052,0.0,0.0,0.0,0.0,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1599,Valdemaqueda,40.51147,-4.295926,864.9176,836.0,0,12,4,1068,3.783,1,2,5.0,4,92,4.477,3,17,1.812,4,1,2.0,3,20,3.63,21,2114,4.436,1,26,4.5,20,2088,4.435,5,1,5.0,20,2088,4.435,20,2088,4.435,22,78,4.181,7,16,4.131,20,5479,4.24,3,442,4.426,20,4213,4.223,2,949,4.792,4,100,4.426,20,2332,4.275,0,0,0.0,2,5,3.0,1,0,4.536947368421052,1,28,3.9,20,2088,4.435,72,235.39,10.78,20.98,17.61,17.61,1.84,72,80.311,7,62,26,68,66,64,293,12,0.0,4.536947368421052,4.536947368421052,4.356607843137255,4.356607843137255,0.0,0.0,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1603,Valdemorillo,40.50208,-4.065841,820.9337,14139.0,0,2,9,2482,3.927,3,80,4.112,5,284,4.096,5,112,2.678,7,72,3.113,4,1147,3.864,22,1654,4.001,3,6,5.0,20,1457,4.001,16,112,4.179,24,1563,4.029,22,1458,4.002,20,4,3.75,13,135,4.209,20,4921,4.328,7,1345,4.342,20,3719,4.178,0,0,0.0,14,1646,4.879,20,1522,4.26,2,7,4.1,3,5,5.0,0,0,0.0,2,289,3.286,20,1457,4.001,58,365.86,26.46,11.7,26.42,26.42,1.54,583,49.031,32,409,280,1961,1779,1565,6026,6350,0.0,0.0,0.0,0.0,0.0,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1625,Valdeolmos-Alalpardo,40.62949,-3.475017,680.2087,4579.0,0,2,20,9712,4.083,6,756,4.179,14,777,4.483,9,238,2.406,10,175,2.505,13,1317,3.997,24,2945,4.052,12,203,3.841,20,2616,4.057,20,136,4.936,21,2616,4.057,27,2627,4.058,20,7,4.714,7,5,3.8,20,7789,4.178,13,1537,4.163,20,4616,4.412,0,0,0.0,20,918,4.857,20,952,4.243,5,968,4.068,3,11,3.9,0,0,0.0,4,595,3.168,20,2616,4.057,64,416.18,2.96,45.24,24.4,9.63,1.95,139,37.129,12,112,181,450,540,570,1865,4204,0.0,0.0,0.0,0.0,0.0,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1631,Valdepiélagos,40.76059,-3.465914,744.8907,623.0,0,16,8,2153,4.197,1,12,3.7,8,266,4.451,0,0,0.0,2,3,1.667,3,455,3.907,21,2369,4.063,4,422,4.973,20,2368,4.064,13,493,4.797,20,2368,4.064,22,2369,4.064,20,41,4.249,4,13,4.415,20,7555,4.187,4,151,4.248,20,4974,4.155,0,0,0.0,11,358,4.48,20,230,4.173,1,553,3.6,0,0,0.0,0,0,0.0,3,281,4.334,20,2368,4.064,75,407.41,5.46,32.22,19.73,12.82,1.18,35,51.502,8,24,39,74,50,71,266,14,0.0,0.0,0.0,0.0,0.0,4.077411764705882,4.077411764705882,0.0,0.0,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,0.0,0.0,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1646,Valdetorres de Jarama,40.69559,-3.514251,651.753,5050.0,0,6,17,8056,4.093,8,420,4.581,12,612,4.546,4,81,2.926,4,21,1.857,12,3052,3.95,23,1046,4.194,8,748,3.933,20,1025,4.196,15,173,4.795,20,1025,4.196,21,1028,4.196,20,14,4.2,8,18,3.578,20,9846,4.092,10,1691,4.213,20,5356,4.214,0,0,0.0,12,545,4.502,20,223,4.314,3,581,3.578,3,23,4.213,0,0,0.0,3,673,4.055,20,1025,4.196,71,424.24,5.14,37.31,21.96,10.46,1.61,288,41.951,16,193,229,475,510,576,1999,976,1.0,0.0,0.0,0.0,0.0,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1659,Valdilecha,40.29548,-3.303884,724.2806,3228.0,0,3,4,407,3.894,2,14,3.571,2,89,4.7,5,51,3.157,5,26,3.55,3,870,3.795,21,2390,4.614,1,1,5.0,20,2389,4.614,3,0,4.732145038167937,20,2389,4.614,20,2389,4.614,20,12,3.425,9,7,4.714,17,7832,4.18,3,2293,3.761,14,4606,3.93,0,0,0.0,1,1,5.0,20,292,4.323,1,3,4.7,0,0,0.0,0,0,0.0,2,136,4.352,20,2389,4.614,65,134.38,20.52,21.12,21.67,21.67,2.32,172,45.871,30,114,214,261,218,468,1305,1128,1.0,0.0,0.0,0.0,0.0,4.077411764705882,4.077411764705882,0.0,0.0,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1662,Valverde de Alcalá,40.41972,-3.298921,733.9373,555.0,0,18,13,4452,4.152,5,195,4.051,11,367,4.339,5,127,3.613,5,104,3.868,11,1373,4.255,21,2425,4.446,6,166,2.311,20,2414,4.446,20,33,4.655,21,2414,4.446,22,2417,4.443,23,11,4.555,11,80,4.031,20,7390,4.369,14,3388,4.34,20,4048,4.44,0,0,0.0,17,1180,4.476,20,352,4.535,3,311,3.688,4,6,4.3,0,0,0.0,7,361,3.968,20,2414,4.446,65,393.66,23.55,17.88,26.36,21.42,2.47,21,42.548,6,17,33,37,28,58,179,0,0.0,0.0,0.0,0.0,0.0,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1678,Velilla de San Antonio,40.36703,-3.488029,555.8903,14008.0,0,3,20,32002,4.044,18,1572,3.722,20,12693,4.107,20,920,2.549,20,751,2.722,20,4506,3.932,40,76219,4.09,20,3658,4.49,20,71790,4.155,36,702,4.35,22,71807,4.155,24,71795,4.155,25,424,3.658,20,71,4.082,20,20091,3.971,20,7085,4.068,20,12881,4.003,2,5333,4.0,20,2799,4.368,20,2091,4.098,20,67244,4.13,7,159,4.549,1,14,4.7,4,2042,3.878,20,71790,4.155,63,352.0,33.29,4.45,36.95,22.94,2.7,633,21.48,10,393,874,1503,1526,2053,6359,4500,0.0,4.536947368421052,4.536947368421052,4.356607843137255,4.356607843137255,4.077411764705882,4.077411764705882,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1684,Vellón (El),40.76603,-3.582034,894.388,2160.0,0,5,12,2293,3.902,4,396,3.769,8,261,4.356,7,134,2.659,7,81,3.241,5,2755,3.9,23,1056,4.233,4,113,3.177,20,1039,4.25,19,622,4.803,20,1039,4.25,27,1045,4.253,20,4,3.25,17,72,3.801,20,12562,4.24,13,3369,4.104,20,5788,4.217,0,0,0.0,12,779,4.717,20,360,4.211,0,0,0.0,2,6,4.2,0,0,0.0,6,924,3.884,20,1039,4.25,77,448.73,5.82,28.84,21.27,13.38,1.34,139,48.389,9,64,126,208,187,210,804,346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000368421052631,4.000368421052631,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
1697,Venturada,40.79869,-3.622139,883.1885,2577.0,0,4,11,2024,3.82,3,162,4.098,10,261,4.381,7,68,2.903,6,31,3.21,6,1655,3.888,22,934,4.093,4,11,2.455,20,904,4.153,19,54,4.965,20,904,4.153,29,911,4.156,20,26,3.785,20,109,4.08,20,9292,4.143,13,2199,4.372,20,6767,4.094,0,0,0.0,11,719,4.553,20,974,3.95,0,0,0.0,0,0,0.0,2,0,4.536947368421052,8,1017,3.913,20,904,4.153,79,490.18,6.86,7.6,24.03,11.67,1.27,77,52.667,8,46,72,274,338,230,968,620,1.0,4.536947368421052,4.536947368421052,0.0,0.0,0.0,0.0,0.0,0.0,4.475327731092436,4.475327731092436,4.053031496062992,4.053031496062992,4.083746153846153,4.083746153846153,2.950320610687023,2.950320610687023,2.8033969465648854,2.8033969465648854,4.732145038167937,4.732145038167937,4.208292517006803,4.208292517006803,3.96391156462585,3.96391156462585,4.050594594594595,4.050594594594595,4.060059602649006,4.060059602649006,4.245099337748345,4.245099337748345,3.861651315789474,3.861651315789474,4.011285714285714,4.011285714285714
