Año;Tipo territorio;Código territorio;Territorio;Valor;Estado dato
2018;Municipios;0199;Belmonte de Tajo;6.52;
2018;Municipios;0210;Berrueco (El);5.53;
2018;Municipios;0203;Berzosa del Lozoya;7.58;
2018;Municipios;0225;Boadilla del Monte;2.89;
2018;Municipios;0231;Boalo (El);5.31;
2018;Municipios;0246;Braojos;6.83;
2018;Municipios;0259;Brea de Tajo;11.24;
2018;Municipios;0262;Brunete;4.81;
2018;Municipios;0278;Buitrago del Lozoya;5.12;
2018;Municipios;0284;Bustarviejo;7.36;
2018;Municipios;0297;Cabanillas de la Sierra;4.78;
2018;Municipios;0301;Cabrera (La);5.93;
2018;Municipios;0318;Cadalso de los Vidrios;11.94;
2018;Municipios;0323;Camarma de Esteruelas;6.62;
2018;Municipios;0339;Campo Real;7.84;
2018;Municipios;0344;Canencia;8.27;
2018;Municipios;0357;Carabaña;9.24;
2018;Municipios;0360;Casarrubuelos;6.31;
2018;Municipios;0376;Cenicientos;11.67;
2018;Municipios;0382;Cercedilla;5.30;
2018;Municipios;0395;Cervera de Buitrago;9.40;
2018;Municipios;0513;Chapinería;7.95;
2018;Municipios;0528;Chinchón;7.65;
2018;Municipios;0409;Ciempozuelos;6.83;
2018;Municipios;0416;Cobeña;3.65;
2018;Municipios;0468;Collado Mediano;6.28;
2018;Municipios;0474;Collado Villalba;6.69;
2018;Municipios;0437;Colmenar de Oreja;8.23;
2018;Municipios;0421;Colmenar del Arroyo;7.00;
2018;Municipios;0455;Colmenar Viejo;5.48;
2018;Municipios;0442;Colmenarejo;5.49;
2018;Municipios;0480;Corpa;7.46;
2018;Municipios;0493;Coslada;6.05;
2018;Municipios;0506;Cubas de la Sagra;4.53;
2018;Municipios;0534;Daganzo de Arriba;5.00;
2018;Municipios;0549;Escorial (El);5.12;
2018;Municipios;0552;Estremera;6.88;
2018;Municipios;0565;Fresnedillas de la Oliva;8.94;
2018;Municipios;0571;Fresno de Torote;6.88;
2018;Municipios;0587;Fuenlabrada;7.45;
2018;Municipios;0590;Fuente el Saz de Jarama;6.07;
2018;Municipios;0604;Fuentidueña de Tajo;9.52;
2018;Municipios;0611;Galapagar;5.58;
2018;Municipios;0626;Garganta de los Montes;6.32;
2018;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;4.40;
2018;Municipios;0647;Gascones;5.85;
2018;Municipios;0650;Getafe;6.11;
2018;Municipios;0663;Griñón;4.55;
