Año;Tipo territorio;Código territorio;Territorio;Valor;Estado dato
2009;Municipios;0199;Belmonte de Tajo;119;
2009;Municipios;0210;Berrueco (El);33;
2009;Municipios;0203;Berzosa del Lozoya;9;
2009;Municipios;0225;Boadilla del Monte;1490;
2009;Municipios;0231;Boalo (El);370;
2009;Municipios;0246;Braojos;8;
2009;Municipios;0259;Brea de Tajo;32;
2009;Municipios;0262;Brunete;534;
2009;Municipios;0278;Buitrago del Lozoya;105;
2009;Municipios;0284;Bustarviejo;140;
2009;Municipios;0297;Cabanillas de la Sierra;32;
2009;Municipios;0301;Cabrera (La);192;
2009;Municipios;0318;Cadalso de los Vidrios;306;
2009;Municipios;0323;Camarma de Esteruelas;478;
2009;Municipios;0339;Campo Real;395;
2009;Municipios;0344;Canencia;22;
2009;Municipios;0357;Carabaña;162;
2009;Municipios;0360;Casarrubuelos;224;
2009;Municipios;0376;Cenicientos;171;
2009;Municipios;0382;Cercedilla;376;
2009;Municipios;0395;Cervera de Buitrago;2;
2009;Municipios;0513;Chapinería;162;
2009;Municipios;0528;Chinchón;434;
2009;Municipios;0409;Ciempozuelos;1802;
2009;Municipios;0416;Cobeña;227;
2009;Municipios;0468;Collado Mediano;374;
2009;Municipios;0474;Collado Villalba;4219;
2009;Municipios;0437;Colmenar de Oreja;756;
2009;Municipios;0421;Colmenar del Arroyo;83;
2009;Municipios;0455;Colmenar Viejo;2766;
2009;Municipios;0442;Colmenarejo;479;
2009;Municipios;0480;Corpa;41;
2009;Municipios;0493;Coslada;6343;
2009;Municipios;0506;Cubas de la Sagra;252;
2009;Municipios;0534;Daganzo de Arriba;459;
2009;Municipios;0549;Escorial (El);765;
2009;Municipios;0552;Estremera;93;
2009;Municipios;0565;Fresnedillas de la Oliva;105;
2009;Municipios;0571;Fresno de Torote;152;
2009;Municipios;0587;Fuenlabrada;18222;
2009;Municipios;0590;Fuente el Saz de Jarama;412;
2009;Municipios;0604;Fuentidueña de Tajo;226;
2009;Municipios;0611;Galapagar;2024;
2009;Municipios;0626;Garganta de los Montes;26;
2009;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;18;
2009;Municipios;0647;Gascones;6;
2009;Municipios;0650;Getafe;12275;
2009;Municipios;0663;Griñón;484;
2009;Municipios;0679;Guadalix de la Sierra;376;
2009;Municipios;0685;Guadarrama;806;
2009;Municipios;0698;Hiruela (La);1;
2009;Municipios;0702;Horcajo de la Sierra-Aoslos;3;
2009;Municipios;0719;Horcajuelo de la Sierra;4;
2009;Municipios;0724;Hoyo de Manzanares;325;
2009;Municipios;0730;Humanes de Madrid;1842;
2009;Municipios;0745;Leganés;14506;
2009;Municipios;0758;Loeches;490;
2009;Municipios;0761;Lozoya;30;
2009;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;99;
2009;Municipios;0783;Madarcos;0;
2009;Municipios;0796;Madrid;186334;
2009;Municipios;0800;Majadahonda;2765;
2009;Municipios;0822;Manzanares el Real;439;
2009;Municipios;0838;Meco;1081;
2009;Municipios;0843;Mejorada del Campo;1939;
2009;Municipios;0856;Miraflores de la Sierra;396;
2009;Municipios;0869;Molar (El);530;
2009;Municipios;0875;Molinos (Los);230;
2009;Municipios;0881;Montejo de la Sierra;5;
2009;Municipios;0894;Moraleja de Enmedio;369;
2009;Municipios;0908;Moralzarzal;688;
2009;Municipios;0915;Morata de Tajuña;615;
2009;Municipios;0920;Móstoles;16963;
2009;Municipios;0936;Navacerrada;137;
2009;Municipios;0941;Navalafuente;123;
2009;Municipios;0954;Navalagamella;169;
2009;Municipios;0967;Navalcarnero;1760;
2009;Municipios;0973;Navarredonda y San Mamés;8;
2009;Municipios;0992;Navas del Rey;237;
2009;Municipios;1006;Nuevo Baztán;419;
2009;Municipios;1013;Olmeda de las Fuentes;18;
2009;Municipios;1028;Orusco de Tajuña;90;
2009;Municipios;1049;Paracuellos de Jarama;624;
2009;Municipios;1065;Parla;11619;
2009;Municipios;1071;Patones;20;
2009;Municipios;1087;Pedrezuela;245;
2009;Municipios;1090;Pelayos de la Presa;227;
2009;Municipios;1104;Perales de Tajuña;229;
2009;Municipios;1111;Pezuela de las Torres;57;
2009;Municipios;1126;Pinilla del Valle;6;
2009;Municipios;1132;Pinto;3255;
2009;Municipios;1147;Piñuécar-Gandullas;8;
2009;Municipios;1150;Pozuelo de Alarcón;2718;
2009;Municipios;1163;Pozuelo del Rey;57;
2009;Municipios;1179;Prádena del Rincón;7;
2009;Municipios;1185;Puebla de la Sierra;4;
2009;Municipios;9020;Puentes Viejas;33;
2009;Municipios;1198;Quijorna;162;
2009;Municipios;1202;Rascafría;73;
2009;Municipios;1219;Redueña;15;
2009;Municipios;1224;Ribatejada;48;
2009;Municipios;1230;Rivas-Vaciamadrid;3516;
2009;Municipios;1245;Robledillo de la Jara;6;
2009;Municipios;1258;Robledo de Chavela;247;
2009;Municipios;1261;Robregordo;1;
2009;Municipios;1277;Rozas de Madrid (Las);3245;
2009;Municipios;1283;Rozas de Puerto Real;31;
2009;Municipios;1296;San Agustín del Guadalix;573;
2009;Municipios;1300;San Fernando de Henares;2802;
2009;Municipios;1317;San Lorenzo de El Escorial;854;
2009;Municipios;1322;San Martín de la Vega;1464;
2009;Municipios;1338;San Martín de Valdeiglesias;730;
2009;Municipios;1343;San Sebastián de los Reyes;4619;
2009;Municipios;1356;Santa María de la Alameda;73;
2009;Municipios;1369;Santorcaz;79;
2009;Municipios;1375;Santos de la Humosa (Los);178;
2009;Municipios;1381;Serna del Monte (La);5;
2009;Municipios;1408;Serranillos del Valle;204;
2009;Municipios;1415;Sevilla la Nueva;493;
2009;Municipios;1436;Somosierra;2;
2009;Municipios;1441;Soto del Real;383;
2009;Municipios;1454;Talamanca de Jarama;219;
2009;Municipios;1467;Tielmes;171;
2009;Municipios;1473;Titulcia;89;
2009;Municipios;1489;Torrejón de Ardoz;10033;
2009;Municipios;1492;Torrejón de la Calzada;450;
2009;Municipios;1505;Torrejón de Velasco;257;
2009;Municipios;1512;Torrelaguna;358;
2009;Municipios;1527;Torrelodones;705;
2009;Municipios;1533;Torremocha de Jarama;36;
2009;Municipios;1548;Torres de la Alameda;680;
2009;Municipios;9036;Tres Cantos;1495;
2009;Municipios;1551;Valdaracete;85;
2009;Municipios;1564;Valdeavero;84;
2009;Municipios;1570;Valdelaguna;67;
2009;Municipios;1586;Valdemanco;47;
2009;Municipios;1599;Valdemaqueda;93;
2009;Municipios;1603;Valdemorillo;611;
2009;Municipios;1610;Valdemoro;4965;
2009;Municipios;1625;Valdeolmos-Alalpardo;126;
2009;Municipios;1631;Valdepiélagos;26;
2009;Municipios;1646;Valdetorres de Jarama;308;
2009;Municipios;1659;Valdilecha;231;
2009;Municipios;1662;Valverde de Alcalá;24;
2009;Municipios;1678;Velilla de San Antonio;803;
2009;Municipios;1684;Vellón (El);133;
2009;Municipios;1697;Venturada;52;
2009;Municipios;1718;Villa del Prado;484;
2009;Municipios;1701;Villaconejos;310;
2009;Municipios;1723;Villalbilla;530;
2009;Municipios;1739;Villamanrique de Tajo;65;
2009;Municipios;1744;Villamanta;153;
2009;Municipios;1757;Villamantilla;38;
2009;Municipios;1760;Villanueva de la Cañada;688;
2009;Municipios;1782;Villanueva de Perales;73;
2009;Municipios;1776;Villanueva del Pardillo;777;
2009;Municipios;1795;Villar del Olmo;111;
2009;Municipios;1809;Villarejo de Salvanés;654;
2009;Municipios;1816;Villaviciosa de Odón;1209;
2009;Municipios;1821;Villavieja del Lozoya;13;
2009;Municipios;1837;Zarzalejo;109;
2009;Zonas Estadísticas;03;Este Metropolitano;47569;
2009;Zonas Estadísticas;01;Municipio de Madrid;186334;
2009;Zonas Estadísticas;07;Nordeste Comunidad;3923;
2009;Zonas Estadísticas;02;Norte Metropolitano;16627;
2009;Zonas Estadísticas;05;Oeste Metropolitano;19922;
2009;Zonas Estadísticas;11;Sierra Central;8742;
2009;Zonas Estadísticas;06;Sierra Norte;2321;
2009;Zonas Estadísticas;10;Sierra Sur;2743;
2009;Zonas Estadísticas;08;Sudeste Comunidad;7632;
2009;Zonas Estadísticas;09;Sudoeste Comunidad;6964;
2009;Zonas Estadísticas;04;Sur Metropolitano;102896;
2010;Comunidad de Madrid;;Comunidad de Madrid;480022;
2010;Municipios;0014;Acebeda (La);5;
2010;Municipios;0029;Ajalvir;255;
2010;Municipios;0035;Alameda del Valle;18;
2010;Municipios;0040;Álamo (El);701;
2010;Municipios;0053;Alcalá de Henares;18907;
2010;Municipios;0066;Alcobendas;7071;
2010;Municipios;0072;Alcorcón;13562;
2010;Municipios;0088;Aldea del Fresno;293;
2010;Municipios;0091;Algete;1333;
2010;Municipios;0105;Alpedrete;789;
2010;Municipios;0112;Ambite;60;
2010;Municipios;0127;Anchuelo;123;
2010;Municipios;0133;Aranjuez;4801;
2010;Municipios;0148;Arganda del Rey;5402;
2010;Municipios;0151;Arroyomolinos;939;
2010;Municipios;0164;Atazar (El);8;
2010;Municipios;0170;Batres;113;
2010;Municipios;0186;Becerril de la Sierra;391;
2010;Municipios;0199;Belmonte de Tajo;165;
2010;Municipios;0210;Berrueco (El);50;
2010;Municipios;0203;Berzosa del Lozoya;10;
2010;Municipios;0225;Boadilla del Monte;1826;
2010;Municipios;0231;Boalo (El);417;
2010;Municipios;0246;Braojos;14;
2010;Municipios;0259;Brea de Tajo;51;
2010;Municipios;0262;Brunete;630;
2010;Municipios;0278;Buitrago del Lozoya;130;
2010;Municipios;0284;Bustarviejo;202;
2010;Municipios;0297;Cabanillas de la Sierra;48;
2010;Municipios;0301;Cabrera (La);232;
2010;Municipios;0318;Cadalso de los Vidrios;366;
2010;Municipios;0323;Camarma de Esteruelas;571;
2010;Municipios;0339;Campo Real;568;
2010;Municipios;0344;Canencia;28;
2010;Municipios;0357;Carabaña;213;
2010;Municipios;0360;Casarrubuelos;293;
2010;Municipios;0376;Cenicientos;207;
2010;Municipios;0382;Cercedilla;441;
2010;Municipios;0395;Cervera de Buitrago;13;
2010;Municipios;0513;Chapinería;227;
2010;Municipios;0528;Chinchón;497;
2010;Municipios;0409;Ciempozuelos;2117;
2010;Municipios;0416;Cobeña;281;
2010;Municipios;0468;Collado Mediano;483;
2010;Municipios;0474;Collado Villalba;5102;
2010;Municipios;0437;Colmenar de Oreja;939;
2010;Municipios;0421;Colmenar del Arroyo;111;
2010;Municipios;0455;Colmenar Viejo;3362;
2010;Municipios;0442;Colmenarejo;546;
2010;Municipios;0480;Corpa;61;
2010;Municipios;0493;Coslada;7276;
2010;Municipios;0506;Cubas de la Sagra;328;
2010;Municipios;0534;Daganzo de Arriba;586;
2010;Municipios;0549;Escorial (El);918;
2010;Municipios;0552;Estremera;109;
2010;Municipios;0565;Fresnedillas de la Oliva;149;
2010;Municipios;0571;Fresno de Torote;176;
2010;Municipios;0587;Fuenlabrada;20649;
2010;Municipios;0590;Fuente el Saz de Jarama;496;
2010;Municipios;0604;Fuentidueña de Tajo;246;
2010;Municipios;0611;Galapagar;2425;
2010;Municipios;0626;Garganta de los Montes;32;
2010;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;27;
2010;Municipios;0647;Gascones;16;
2010;Municipios;0650;Getafe;14058;
2010;Municipios;0663;Griñón;571;
2010;Municipios;0679;Guadalix de la Sierra;472;
2010;Municipios;0685;Guadarrama;950;
2010;Municipios;0698;Hiruela (La);1;
2010;Municipios;0702;Horcajo de la Sierra-Aoslos;15;
2010;Municipios;0719;Horcajuelo de la Sierra;4;
2010;Municipios;0724;Hoyo de Manzanares;384;
2010;Municipios;0730;Humanes de Madrid;2084;
2010;Municipios;0745;Leganés;16783;
2010;Municipios;0758;Loeches;642;
2010;Municipios;0761;Lozoya;45;
2010;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;92;
2010;Municipios;0783;Madarcos;3;
2010;Municipios;0796;Madrid;221346;
2010;Municipios;0800;Majadahonda;3345;
2010;Municipios;0822;Manzanares el Real;602;
2010;Municipios;0838;Meco;1230;
2010;Municipios;0843;Mejorada del Campo;2226;
2010;Municipios;0856;Miraflores de la Sierra;456;
2010;Municipios;0869;Molar (El);640;
2010;Municipios;0875;Molinos (Los);272;
2010;Municipios;0881;Montejo de la Sierra;21;
2010;Municipios;0894;Moraleja de Enmedio;399;
2010;Municipios;0908;Moralzarzal;831;
2010;Municipios;0915;Morata de Tajuña;785;
2010;Municipios;0920;Móstoles;19050;
2010;Municipios;0936;Navacerrada;153;
2010;Municipios;0941;Navalafuente;139;
2010;Municipios;0954;Navalagamella;225;
2010;Municipios;0967;Navalcarnero;2152;
2010;Municipios;0973;Navarredonda y San Mamés;6;
2010;Municipios;0992;Navas del Rey;304;
2010;Municipios;1006;Nuevo Baztán;536;
2010;Municipios;1013;Olmeda de las Fuentes;19;
2010;Municipios;1028;Orusco de Tajuña;133;
2010;Municipios;1049;Paracuellos de Jarama;847;
2010;Municipios;1065;Parla;14354;
2010;Municipios;1071;Patones;25;
2010;Municipios;1087;Pedrezuela;337;
2010;Municipios;1090;Pelayos de la Presa;318;
2010;Municipios;1104;Perales de Tajuña;274;
2010;Municipios;1111;Pezuela de las Torres;75;
2010;Municipios;1126;Pinilla del Valle;8;
2010;Municipios;1132;Pinto;3948;
2010;Municipios;1147;Piñuécar-Gandullas;11;
2010;Municipios;1150;Pozuelo de Alarcón;3313;
2010;Municipios;1163;Pozuelo del Rey;84;
2010;Municipios;1179;Prádena del Rincón;12;
2010;Municipios;1185;Puebla de la Sierra;9;
2010;Municipios;9020;Puentes Viejas;51;
2010;Municipios;1198;Quijorna;199;
2010;Municipios;1202;Rascafría;118;
2010;Municipios;1219;Redueña;15;
2010;Municipios;1224;Ribatejada;57;
2010;Municipios;1230;Rivas-Vaciamadrid;4379;
2010;Municipios;1245;Robledillo de la Jara;4;
2010;Municipios;1258;Robledo de Chavela;291;
2010;Municipios;1261;Robregordo;1;
2010;Municipios;1277;Rozas de Madrid (Las);4074;
2010;Municipios;1283;Rozas de Puerto Real;54;
2010;Municipios;1296;San Agustín del Guadalix;716;
2010;Municipios;1300;San Fernando de Henares;3134;
2010;Municipios;1317;San Lorenzo de El Escorial;976;
2010;Municipios;1322;San Martín de la Vega;1944;
2010;Municipios;1338;San Martín de Valdeiglesias;875;
2010;Municipios;1343;San Sebastián de los Reyes;5651;
2010;Municipios;1356;Santa María de la Alameda;103;
2010;Municipios;1369;Santorcaz;75;
2010;Municipios;1375;Santos de la Humosa (Los);207;
2010;Municipios;1381;Serna del Monte (La);8;
2010;Municipios;1408;Serranillos del Valle;258;
2010;Municipios;1415;Sevilla la Nueva;615;
2010;Municipios;1436;Somosierra;7;
2010;Municipios;1441;Soto del Real;453;
2010;Municipios;1454;Talamanca de Jarama;256;
2010;Municipios;1467;Tielmes;232;
2010;Municipios;1473;Titulcia;130;
2010;Municipios;1489;Torrejón de Ardoz;11804;
2010;Municipios;1492;Torrejón de la Calzada;548;
2010;Municipios;1505;Torrejón de Velasco;292;
2010;Municipios;1512;Torrelaguna;414;
2010;Municipios;1527;Torrelodones;862;
2010;Municipios;1533;Torremocha de Jarama;53;
2010;Municipios;1548;Torres de la Alameda;794;
2010;Municipios;9036;Tres Cantos;1798;
2010;Municipios;1551;Valdaracete;77;
2010;Municipios;1564;Valdeavero;124;
2010;Municipios;1570;Valdelaguna;97;
2010;Municipios;1586;Valdemanco;61;
2010;Municipios;1599;Valdemaqueda;109;
2010;Municipios;1603;Valdemorillo;748;
2010;Municipios;1610;Valdemoro;5927;
2010;Municipios;1625;Valdeolmos-Alalpardo;168;
2010;Municipios;1631;Valdepiélagos;40;
2010;Municipios;1646;Valdetorres de Jarama;395;
2010;Municipios;1659;Valdilecha;284;
2010;Municipios;1662;Valverde de Alcalá;35;
2010;Municipios;1678;Velilla de San Antonio;934;
2010;Municipios;1684;Vellón (El);164;
2010;Municipios;1697;Venturada;74;
2010;Municipios;1718;Villa del Prado;535;
2010;Municipios;1701;Villaconejos;339;
2010;Municipios;1723;Villalbilla;722;
2010;Municipios;1739;Villamanrique de Tajo;83;
2010;Municipios;1744;Villamanta;197;
2010;Municipios;1757;Villamantilla;54;
2010;Municipios;1760;Villanueva de la Cañada;864;
2010;Municipios;1782;Villanueva de Perales;98;
2010;Municipios;1776;Villanueva del Pardillo;969;
2010;Municipios;1795;Villar del Olmo;172;
2010;Municipios;1809;Villarejo de Salvanés;807;
2010;Municipios;1816;Villaviciosa de Odón;1347;
2010;Municipios;1821;Villavieja del Lozoya;14;
2010;Municipios;1837;Zarzalejo;142;
2010;Zonas Estadísticas;03;Este Metropolitano;55164;
2010;Zonas Estadísticas;01;Municipio de Madrid;221346;
2010;Zonas Estadísticas;07;Nordeste Comunidad;4739;
2010;Zonas Estadísticas;02;Norte Metropolitano;20212;
2010;Zonas Estadísticas;05;Oeste Metropolitano;24172;
2010;Zonas Estadísticas;11;Sierra Central;10395;
2010;Zonas Estadísticas;06;Sierra Norte;3017;
2010;Zonas Estadísticas;10;Sierra Sur;3481;
2010;Zonas Estadísticas;08;Sudeste Comunidad;9634;
2010;Zonas Estadísticas;09;Sudoeste Comunidad;8585;
2010;Zonas Estadísticas;04;Sur Metropolitano;119277;
2011;Comunidad de Madrid;;Comunidad de Madrid;482025;
2011;Municipios;0014;Acebeda (La);4;
2011;Municipios;0029;Ajalvir;254;
2011;Municipios;0035;Alameda del Valle;17;
2011;Municipios;0040;Álamo (El);773;
2011;Municipios;0053;Alcalá de Henares;18949;
2011;Municipios;0066;Alcobendas;7087;
2011;Municipios;0072;Alcorcón;13452;
2011;Municipios;0088;Aldea del Fresno;295;
2011;Municipios;0091;Algete;1299;
2011;Municipios;0105;Alpedrete;785;
2011;Municipios;0112;Ambite;61;
2011;Municipios;0127;Anchuelo;103;
2011;Municipios;0133;Aranjuez;4979;
2011;Municipios;0148;Arganda del Rey;5325;
2011;Municipios;0151;Arroyomolinos;1185;
2011;Municipios;0164;Atazar (El);3;
2011;Municipios;0170;Batres;113;
2011;Municipios;0186;Becerril de la Sierra;430;
2011;Municipios;0199;Belmonte de Tajo;166;
2011;Municipios;0210;Berrueco (El);53;
2011;Municipios;0203;Berzosa del Lozoya;15;
2011;Municipios;0225;Boadilla del Monte;1805;
2011;Municipios;0231;Boalo (El);437;
2011;Municipios;0246;Braojos;16;
2011;Municipios;0259;Brea de Tajo;43;
2011;Municipios;0262;Brunete;661;
2011;Municipios;0278;Buitrago del Lozoya;172;
2011;Municipios;0284;Bustarviejo;191;
2011;Municipios;0297;Cabanillas de la Sierra;54;
2011;Municipios;0301;Cabrera (La);259;
2011;Municipios;0318;Cadalso de los Vidrios;406;
2011;Municipios;0323;Camarma de Esteruelas;628;
2011;Municipios;0339;Campo Real;551;
2011;Municipios;0344;Canencia;35;
2011;Municipios;0357;Carabaña;202;
2011;Municipios;0360;Casarrubuelos;343;
2011;Municipios;0376;Cenicientos;238;
2011;Municipios;0382;Cercedilla;480;
2011;Municipios;0395;Cervera de Buitrago;11;
2011;Municipios;0513;Chapinería;231;
2011;Municipios;0528;Chinchón;506;
2011;Municipios;0409;Ciempozuelos;2134;
2011;Municipios;0416;Cobeña;321;
2011;Municipios;0468;Collado Mediano;472;
2011;Municipios;0474;Collado Villalba;5197;
2011;Municipios;0437;Colmenar de Oreja;905;
2011;Municipios;0421;Colmenar del Arroyo;128;
2011;Municipios;0455;Colmenar Viejo;3345;
2011;Municipios;0442;Colmenarejo;571;
2011;Municipios;0480;Corpa;64;
2011;Municipios;0493;Coslada;7295;
2011;Municipios;0506;Cubas de la Sagra;364;
2011;Municipios;0534;Daganzo de Arriba;579;
2011;Municipios;0549;Escorial (El);924;
2011;Municipios;0552;Estremera;109;
2011;Municipios;0565;Fresnedillas de la Oliva;160;
2011;Municipios;0571;Fresno de Torote;159;
2011;Municipios;0587;Fuenlabrada;20183;
2011;Municipios;0590;Fuente el Saz de Jarama;513;
2011;Municipios;0604;Fuentidueña de Tajo;275;
2011;Municipios;0611;Galapagar;2444;
2011;Municipios;0626;Garganta de los Montes;40;
2011;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;29;
2011;Municipios;0647;Gascones;14;
2011;Municipios;0650;Getafe;14134;
2011;Municipios;0663;Griñón;592;
2011;Municipios;0679;Guadalix de la Sierra;486;
2011;Municipios;0685;Guadarrama;1014;
2011;Municipios;0698;Hiruela (La);1;
2011;Municipios;0702;Horcajo de la Sierra-Aoslos;7;
2011;Municipios;0719;Horcajuelo de la Sierra;4;
2011;Municipios;0724;Hoyo de Manzanares;420;
2011;Municipios;0730;Humanes de Madrid;2084;
2011;Municipios;0745;Leganés;16700;
2011;Municipios;0758;Loeches;672;
2011;Municipios;0761;Lozoya;36;
2011;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;87;
2011;Municipios;0783;Madarcos;2;
2011;Municipios;0796;Madrid;220832;
2011;Municipios;0800;Majadahonda;3317;
2011;Municipios;0822;Manzanares el Real;615;
2011;Municipios;0838;Meco;1267;
2011;Municipios;0843;Mejorada del Campo;2210;
2011;Municipios;0856;Miraflores de la Sierra;514;
2011;Municipios;0869;Molar (El);651;
2011;Municipios;0875;Molinos (Los);272;
2011;Municipios;0881;Montejo de la Sierra;14;
2011;Municipios;0894;Moraleja de Enmedio;424;
2011;Municipios;0908;Moralzarzal;804;
2011;Municipios;0915;Morata de Tajuña;779;
2011;Municipios;0920;Móstoles;19253;
2011;Municipios;0936;Navacerrada;154;
2011;Municipios;0941;Navalafuente;127;
2011;Municipios;0954;Navalagamella;236;
2011;Municipios;0967;Navalcarnero;2294;
2011;Municipios;0973;Navarredonda y San Mamés;8;
2011;Municipios;0992;Navas del Rey;293;
2011;Municipios;1006;Nuevo Baztán;541;
2011;Municipios;1013;Olmeda de las Fuentes;24;
2011;Municipios;1028;Orusco de Tajuña;136;
2011;Municipios;1049;Paracuellos de Jarama;916;
2011;Municipios;1065;Parla;14232;
2011;Municipios;1071;Patones;25;
2011;Municipios;1087;Pedrezuela;364;
2011;Municipios;1090;Pelayos de la Presa;322;
2011;Municipios;1104;Perales de Tajuña;294;
2011;Municipios;1111;Pezuela de las Torres;88;
2011;Municipios;1126;Pinilla del Valle;14;
2011;Municipios;1132;Pinto;4033;
2011;Municipios;1147;Piñuécar-Gandullas;11;
2011;Municipios;1150;Pozuelo de Alarcón;3290;
2011;Municipios;1163;Pozuelo del Rey;89;
2011;Municipios;1179;Prádena del Rincón;12;
2011;Municipios;1185;Puebla de la Sierra;6;
2011;Municipios;9020;Puentes Viejas;40;
2011;Municipios;1198;Quijorna;198;
2011;Municipios;1202;Rascafría;115;
2011;Municipios;1219;Redueña;15;
2011;Municipios;1224;Ribatejada;55;
2011;Municipios;1230;Rivas-Vaciamadrid;4657;
2011;Municipios;1245;Robledillo de la Jara;4;
2011;Municipios;1258;Robledo de Chavela;277;
2011;Municipios;1261;Robregordo;4;
2011;Municipios;1277;Rozas de Madrid (Las);4049;
2011;Municipios;1283;Rozas de Puerto Real;46;
2011;Municipios;1296;San Agustín del Guadalix;775;
2011;Municipios;1300;San Fernando de Henares;3396;
2011;Municipios;1317;San Lorenzo de El Escorial;1070;
2011;Municipios;1322;San Martín de la Vega;2012;
2011;Municipios;1338;San Martín de Valdeiglesias;909;
2011;Municipios;1343;San Sebastián de los Reyes;5571;
2011;Municipios;1356;Santa María de la Alameda;91;
2011;Municipios;1369;Santorcaz;94;
2011;Municipios;1375;Santos de la Humosa (Los);208;
2011;Municipios;1381;Serna del Monte (La);7;
2011;Municipios;1408;Serranillos del Valle;232;
2011;Municipios;1415;Sevilla la Nueva;648;
2011;Municipios;1436;Somosierra;5;
2011;Municipios;1441;Soto del Real;441;
2011;Municipios;1454;Talamanca de Jarama;297;
2011;Municipios;1467;Tielmes;262;
2011;Municipios;1473;Titulcia;129;
2011;Municipios;1489;Torrejón de Ardoz;12156;
2011;Municipios;1492;Torrejón de la Calzada;591;
2011;Municipios;1505;Torrejón de Velasco;316;
2011;Municipios;1512;Torrelaguna;418;
2011;Municipios;1527;Torrelodones;812;
2011;Municipios;1533;Torremocha de Jarama;61;
2011;Municipios;1548;Torres de la Alameda;810;
2011;Municipios;9036;Tres Cantos;1851;
2011;Municipios;1551;Valdaracete;76;
2011;Municipios;1564;Valdeavero;129;
2011;Municipios;1570;Valdelaguna;79;
2011;Municipios;1586;Valdemanco;65;
2011;Municipios;1599;Valdemaqueda;118;
2011;Municipios;1603;Valdemorillo;768;
2011;Municipios;1610;Valdemoro;6165;
2011;Municipios;1625;Valdeolmos-Alalpardo;166;
2011;Municipios;1631;Valdepiélagos;31;
2011;Municipios;1646;Valdetorres de Jarama;392;
2011;Municipios;1659;Valdilecha;312;
2011;Municipios;1662;Valverde de Alcalá;40;
2011;Municipios;1678;Velilla de San Antonio;916;
2011;Municipios;1684;Vellón (El);158;
2011;Municipios;1697;Venturada;83;
2011;Municipios;1718;Villa del Prado;581;
2011;Municipios;1701;Villaconejos;372;
2011;Municipios;1723;Villalbilla;761;
2011;Municipios;1739;Villamanrique de Tajo;76;
2011;Municipios;1744;Villamanta;207;
2011;Municipios;1757;Villamantilla;71;
2011;Municipios;1760;Villanueva de la Cañada;906;
2011;Municipios;1782;Villanueva de Perales;102;
2011;Municipios;1776;Villanueva del Pardillo;925;
2011;Municipios;1795;Villar del Olmo;179;
2011;Municipios;1809;Villarejo de Salvanés;768;
2011;Municipios;1816;Villaviciosa de Odón;1251;
2011;Municipios;1821;Villavieja del Lozoya;13;
2011;Municipios;1837;Zarzalejo;151;
2011;Zonas Estadísticas;03;Este Metropolitano;56074;
2011;Zonas Estadísticas;01;Municipio de Madrid;220832;
2011;Zonas Estadísticas;07;Nordeste Comunidad;4867;
2011;Zonas Estadísticas;02;Norte Metropolitano;20249;
2011;Zonas Estadísticas;05;Oeste Metropolitano;24152;
2011;Zonas Estadísticas;11;Sierra Central;10676;
2011;Zonas Estadísticas;06;Sierra Norte;3105;
2011;Zonas Estadísticas;10;Sierra Sur;3606;
2011;Zonas Estadísticas;08;Sudeste Comunidad;9774;
2011;Zonas Estadísticas;09;Sudoeste Comunidad;9329;
2011;Zonas Estadísticas;04;Sur Metropolitano;119361;
2012;Comunidad de Madrid;;Comunidad de Madrid;530875;
2012;Municipios;0014;Acebeda (La);6;
2012;Municipios;0029;Ajalvir;315;
2012;Municipios;0035;Alameda del Valle;18;
2012;Municipios;0040;Álamo (El);914;
2012;Municipios;0053;Alcalá de Henares;20466;
2012;Municipios;0066;Alcobendas;7858;
2012;Municipios;0072;Alcorcón;14896;
2012;Municipios;0088;Aldea del Fresno;344;
2012;Municipios;0091;Algete;1491;
2012;Municipios;0105;Alpedrete;941;
2012;Municipios;0112;Ambite;63;
2012;Municipios;0127;Anchuelo;128;
2012;Municipios;0133;Aranjuez;5494;
2012;Municipios;0148;Arganda del Rey;6164;
2012;Municipios;0151;Arroyomolinos;1555;
2012;Municipios;0164;Atazar (El);12;
2012;Municipios;0170;Batres;138;
2012;Municipios;0186;Becerril de la Sierra;517;
2012;Municipios;0199;Belmonte de Tajo;162;
2012;Municipios;0210;Berrueco (El);54;
2012;Municipios;0203;Berzosa del Lozoya;14;
2012;Municipios;0225;Boadilla del Monte;1970;
2012;Municipios;0231;Boalo (El);524;
2012;Municipios;0246;Braojos;17;
2012;Municipios;0259;Brea de Tajo;66;
2012;Municipios;0262;Brunete;750;
2012;Municipios;0278;Buitrago del Lozoya;165;
2012;Municipios;0284;Bustarviejo;217;
2012;Municipios;0297;Cabanillas de la Sierra;53;
2012;Municipios;0301;Cabrera (La);274;
2012;Municipios;0318;Cadalso de los Vidrios;486;
2012;Municipios;0323;Camarma de Esteruelas;683;
2012;Municipios;0339;Campo Real;637;
2012;Municipios;0344;Canencia;42;
2012;Municipios;0357;Carabaña;243;
